Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,3,4,28.20999908,57.5699997,Advance shipping,0,36,Golf Balls,Indianapolis,EE. UU.,XXXXXXXXX,Amber,7000,Smith,XXXXXXXXX,Consumer,IN,1548 Cozy Pine Way,46226.0,6,Outdoors,18.25650024,-86.45420837,Africa,Port Harcourt,Nigeria,7000,9/18/2016 11:23,42917,804,2.400000095,0.039999999,107197,19.98999977,0.49000001,3,59.97000122,57.5699997,28.20999908,West Africa,Ríos,PROCESSING,,804,36,,http://images.acmesports.sports/Glove+It+Women%27s+Imperial+Golf+Glove,Glove It Women's Imperial Golf Glove,19.98999977,0,9/21/2016 11:23,Standard Class
TRANSFER,2,1,2.720000029,38.79000092,Late delivery,1,29,Shop By Sport,Tampa,EE. UU.,XXXXXXXXX,Melissa,4588,Rosario,XXXXXXXXX,Consumer,FL,5578 Rocky Butterfly Canyon,33624.0,5,Golf,28.10211754,-82.51211548,USCA,New York City,Estados Unidos,4588,4/17/2016 1:26,32339,627,1.200000048,0.029999999,80878,39.99000168,0.07,1,39.99000168,38.79000092,2.720000029,East of USA,Nueva York,PENDING,10035.0,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/19/2016 1:26,First Class
PAYMENT,2,2,16.04999924,57.31000137,Shipping on time,0,60,Baby ,Livermore,EE. UU.,XXXXXXXXX,Sonia,17629,Ramos,XXXXXXXXX,Corporate,CA,5700 Golden Pathway,94550.0,4,Apparel,37.74877548,-121.7699585,Pacific Asia,Chongqing,China,17629,12/17/2017 7:46,74076,1347,1.769999981,0.029999999,177391,59.08000183,0.280000001,1,59.08000183,57.31000137,16.04999924,Eastern Asia,Chongqing,PENDING_PAYMENT,,1347,60,,http://images.acmesports.sports/Baby+sweater,Baby sweater,59.08000183,0,12/19/2017 7:46,Second Class
DEBIT,6,4,94.05999756,195.9499969,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Grace,679,Smith,XXXXXXXXX,Corporate,PR,4647 Umber View Farms,725.0,5,Golf,18.24757767,-66.02545929,LATAM,Panama City,Panamá,679,2/2/2015 0:39,2195,627,4.0,0.02,5508,39.99000168,0.479999989,5,199.9499969,195.9499969,94.05999756,Central America,Panamá,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/8/2015 0:39,Standard Class
DEBIT,4,4,14.10000038,299.9899902,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Megan,1025,Todd,XXXXXXXXX,Home Office,PR,1393 Umber Sky Estates,725.0,7,Fan Shop,18.29652023,-66.04867554,USCA,New York City,Estados Unidos,1025,6/22/2016 9:24,36883,1004,100.0,0.25,92047,399.980011,0.050000001,1,399.980011,299.9899902,14.10000038,East of USA,Nueva York,COMPLETE,10011.0,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/26/2016 9:24,Standard Class
TRANSFER,3,4,93.09999847,189.9900055,Advance shipping,0,48,Water Sports,Hanover,EE. UU.,XXXXXXXXX,Emma,8612,Smith,XXXXXXXXX,Corporate,PA,7041 Rustic Pathway,17331.0,7,Fan Shop,39.80402374,-76.97429657,Pacific Asia,Wuhan,China,8612,3/17/2016 19:31,30267,1073,10.0,0.050000001,75617,199.9900055,0.49000001,1,199.9900055,189.9900055,93.09999847,Eastern Asia,Hubei,PENDING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,3/20/2016 19:31,Standard Class
TRANSFER,4,4,86.23999786,175.9900055,Shipping on time,0,48,Water Sports,Vista,EE. UU.,XXXXXXXXX,Mary,9807,Lopez,XXXXXXXXX,Consumer,CA,6229 Clear Oak Lookout,92084.0,7,Fan Shop,33.21837997,-117.2267685,USCA,Chicago,Estados Unidos,9807,7/13/2016 2:53,38303,1073,24.0,0.119999997,95617,199.9900055,0.49000001,1,199.9900055,175.9900055,86.23999786,US Center ,Illinois,PROCESSING,60623.0,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,7/17/2016 2:53,Standard Class
TRANSFER,4,4,100.7900009,335.980011,Shipping on time,0,45,Fishing,Bronx,EE. UU.,XXXXXXXXX,Mary,12129,Perkins,XXXXXXXXX,Consumer,NY,6630 Umber Dale View,10468.0,7,Fan Shop,40.86552811,-73.90142822,LATAM,Santo Domingo,República Dominicana,12129,4/1/2017 8:50,56268,1004,64.0,0.159999996,140734,399.980011,0.300000012,1,399.980011,335.980011,100.7900009,Caribbean,Santo Domingo,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,4/5/2017 8:50,Standard Class
TRANSFER,2,1,7.599999905,379.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Ashley,8904,Short,XXXXXXXXX,Consumer,PR,7107 Blue Rise Place,725.0,7,Fan Shop,18.24401474,-66.37052155,LATAM,Silao,México,8904,1/25/2015 23:47,1713,1004,20.0,0.050000001,4265,399.980011,0.02,1,399.980011,379.980011,7.599999905,Central America,Guanajuato,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/27/2015 23:47,First Class
TRANSFER,2,1,33.11999893,127.3899994,Shipping canceled,0,18,Men's Footwear,Hilliard,EE. UU.,XXXXXXXXX,Gloria,12108,Stephens,XXXXXXXXX,Consumer,OH,7786 Middle Private,43026.0,4,Apparel,40.03102875,-83.13726807,LATAM,Managua,Nicaragua,12108,2/18/2017 18:21,53418,403,2.599999905,0.02,133473,129.9900055,0.25999999,1,129.9900055,127.3899994,33.11999893,Central America,Managua,SUSPECTED_FRAUD,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/20/2017 18:21,First Class
DEBIT,6,4,124.1500015,387.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Cynthia,2044,Smith,XXXXXXXXX,Consumer,PR,2049 Indian Extension,725.0,7,Fan Shop,18.28733635,-66.37060547,Europe,Aix-en-Provence,Francia,2044,7/5/2015 3:46,12685,1004,12.0,0.029999999,31745,399.980011,0.319999993,1,399.980011,387.980011,124.1500015,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/11/2015 3:46,Standard Class
DEBIT,2,4,99.20999908,283.4500122,Advance shipping,0,17,Cleats,Cleveland,EE. UU.,XXXXXXXXX,Linda,973,Hart,XXXXXXXXX,Consumer,OH,529 Noble Oak End,44105.0,4,Apparel,40.97525024,-81.90116882,USCA,San Diego,Estados Unidos,973,7/20/2016 4:06,38786,365,16.5,0.059999999,96842,59.99000168,0.349999994,5,299.9500122,283.4500122,99.20999908,West of USA ,California,COMPLETE,92105.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/22/2016 4:06,Standard Class
TRANSFER,6,4,99.55999756,207.4199982,Late delivery,1,46,Indoor/Outdoor Games,Memphis,EE. UU.,XXXXXXXXX,Ronald,7474,Levy,XXXXXXXXX,Corporate,TN,1865 Lazy Lake Pines,38109.0,7,Fan Shop,35.09441757,-90.01817322,LATAM,Amatitlán,Guatemala,7474,5/29/2017 10:09,60245,1014,42.47999954,0.170000002,150731,49.97999954,0.479999989,5,249.8999939,207.4199982,99.55999756,Central America,Guatemala,PROCESSING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,6/4/2017 10:09,Standard Class
DEBIT,4,2,140.6399994,484.9500122,Late delivery,1,9,Cardio Equipment,Detroit,EE. UU.,XXXXXXXXX,Mary,8296,Smith,XXXXXXXXX,Consumer,MI,8667 Stony Range,48224.0,3,Footwear,42.41482544,-82.9394455,LATAM,Cumaná,Venezuela,8296,1/31/2015 11:10,2088,191,15.0,0.029999999,5226,99.98999786,0.289999992,5,499.9500122,484.9500122,140.6399994,South America,Sucre,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2/4/2015 11:10,Second Class
DEBIT,5,2,-90.73000336,118.2900009,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Megan,1025,Todd,XXXXXXXXX,Home Office,PR,1393 Umber Sky Estates,725.0,4,Apparel,18.29652023,-66.04867554,LATAM,Quito,Ecuador,1025,5/30/2017 13:50,60324,403,11.69999981,0.090000004,150955,129.9900055,-0.769999981,1,129.9900055,118.2900009,-90.73000336,South America,Pichincha,ON_HOLD,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/4/2017 13:50,Second Class
PAYMENT,5,4,4.949999809,14.98999977,Late delivery,1,35,Golf Gloves,Philadelphia,EE. UU.,XXXXXXXXX,Mary,10071,Lawrence,XXXXXXXXX,Corporate,PA,5768 Jagged Zephyr Port,19124.0,6,Outdoors,40.01562119,-75.08410645,USCA,Los Angeles,Estados Unidos,10071,5/22/2016 21:32,34794,775,5.0,0.25,86916,9.989999771,0.330000013,2,19.97999954,14.98999977,4.949999809,West of USA ,California,PENDING_PAYMENT,90036.0,775,35,,http://images.acmesports.sports/Clicgear+8.0+Shoe+Brush,Clicgear 8.0 Shoe Brush,9.989999771,0,5/27/2016 21:32,Standard Class
DEBIT,5,4,-213.4299927,319.980011,Late delivery,1,45,Fishing,Columbia,EE. UU.,XXXXXXXXX,Mary,8954,Hayden,XXXXXXXXX,Corporate,SC,8333 Stony Via,29223.0,7,Fan Shop,34.10694504,-81.08834839,USCA,Los Angeles,Estados Unidos,8954,7/10/2016 10:26,38119,1004,80.0,0.200000003,95145,399.980011,-0.670000017,1,399.980011,319.980011,-213.4299927,West of USA ,California,COMPLETE,90036.0,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/15/2016 10:26,Standard Class
TRANSFER,3,4,61.59999847,175.9900055,Shipping canceled,0,48,Water Sports,San Diego,EE. UU.,XXXXXXXXX,Michael,6060,Smith,XXXXXXXXX,Consumer,CA,726 Old Deer Carrefour,92129.0,7,Fan Shop,32.95711899,-117.106163,Pacific Asia,Basra,Irak,6060,12/31/2016 9:50,50037,1073,24.0,0.119999997,125087,199.9900055,0.349999994,1,199.9900055,175.9900055,61.59999847,West Asia,Basora,SUSPECTED_FRAUD,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/3/2017 9:50,Standard Class
PAYMENT,3,2,105.8300018,377.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,2946,Stanley,XXXXXXXXX,Consumer,PR,8906 Rustic Mall ,725.0,7,Fan Shop,18.2323761,-66.37059784,Europe,Monza,Italia,2946,7/10/2015 22:51,13082,1004,22.0,0.059999999,32718,399.980011,0.280000001,1,399.980011,377.980011,105.8300018,Southern Europe,Lombardía,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/13/2015 22:51,Second Class
CASH,2,1,47.5,250.0,Late delivery,1,24,Women's Apparel,Buena Park,EE. UU.,XXXXXXXXX,Larry,11501,Peterson,XXXXXXXXX,Corporate,CA,6925 Heather Grove Glen,90620.0,5,Golf,33.83950424,-118.011467,Africa,Lagos,Nigeria,11501,10/14/2016 2:14,44672,502,0.0,0.0,111553,50.0,0.189999998,5,250.0,250.0,47.5,West Africa,Lagos,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/16/2016 2:14,First Class
CASH,6,4,-25.20999908,112.0400009,Late delivery,1,30,Men's Golf Clubs,West Chester,EE. UU.,XXXXXXXXX,Mary,2504,Smith,XXXXXXXXX,Corporate,PA,1548 Lazy Place,19380.0,6,Outdoors,39.96376801,-75.60626221,LATAM,Pirapora,Brasil,2504,6/15/2017 3:18,61390,647,22.95000076,0.170000002,153563,134.9900055,-0.230000004,1,134.9900055,112.0400009,-25.20999908,South America,Minas Gerais,CLOSED,,647,30,,http://images.acmesports.sports/Merrell+Women%27s+Siren+Mid+Waterproof+Hiking+Boot,Merrell Women's Siren Mid Waterproof Hiking B,134.9900055,0,6/21/2017 3:18,Standard Class
DEBIT,2,4,50.09999847,104.3799973,Advance shipping,0,17,Cleats,San Diego,EE. UU.,XXXXXXXXX,Andrew,6585,Turner,XXXXXXXXX,Consumer,CA,5913 Cinder Landing,92129.0,4,Apparel,32.95711899,-117.106163,Europe,Tamworth,Reino Unido,6585,7/12/2015 6:02,13171,365,15.60000038,0.129999995,32946,59.99000168,0.479999989,2,119.9800034,104.3799973,50.09999847,Northern Europe,Inglaterra,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/14/2015 6:02,Standard Class
TRANSFER,4,4,1.070000052,26.86000061,Shipping on time,0,41,Trade-In,Baltimore,EE. UU.,XXXXXXXXX,Mary,307,Smith,XXXXXXXXX,Consumer,MD,2409 Burning Boulevard,21206.0,6,Outdoors,37.74898148,-121.4085846,Europe,Cachan,Francia,307,9/18/2015 17:51,17863,924,5.119999886,0.159999996,44629,15.98999977,0.039999999,2,31.97999954,26.86000061,1.070000052,Western Europe,Isla de Francia,PROCESSING,,924,41,,http://images.acmesports.sports/Glove+It+Urban+Brick+Golf+Towel,Glove It Urban Brick Golf Towel,15.98999977,0,9/22/2015 17:51,Standard Class
DEBIT,2,1,184.2299957,391.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,10931,Henderson,XXXXXXXXX,Consumer,PR,5578 Hazy River End,725.0,7,Fan Shop,18.28672218,-66.37060547,LATAM,Presidente Dutra,Brasil,10931,6/15/2017 5:03,61395,1004,8.0,0.02,153576,399.980011,0.469999999,1,399.980011,391.980011,184.2299957,South America,Marañón,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/17/2017 5:03,First Class
PAYMENT,3,4,18.97999954,168.0,Advance shipping,0,24,Women's Apparel,Brooklyn,EE. UU.,XXXXXXXXX,Charles,10941,Bradshaw,XXXXXXXXX,Consumer,NY,3719 Silver Key,11203.0,5,Golf,40.64818955,-73.94348145,Europe,Cologne,Alemania,10941,9/15/2015 5:25,17622,502,32.0,0.159999996,44046,50.0,0.109999999,4,200.0,168.0,18.97999954,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/18/2015 5:25,Standard Class
CASH,6,4,18.07999992,159.9900055,Late delivery,1,48,Water Sports,Los Angeles,EE. UU.,XXXXXXXXX,Terry,8759,Hodges,XXXXXXXXX,Corporate,CA,7565 Stony Sky Townline,90057.0,7,Fan Shop,34.06108093,-118.2774735,USCA,Houston,Estados Unidos,8759,7/28/2016 2:42,39330,1073,40.0,0.200000003,98185,199.9900055,0.109999999,1,199.9900055,159.9900055,18.07999992,US Center ,Texas,CLOSED,77041.0,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,8/3/2016 2:42,Standard Class
PAYMENT,6,4,37.24000168,196.0,Late delivery,1,24,Women's Apparel,Miami,EE. UU.,XXXXXXXXX,Mary,5365,Smith,XXXXXXXXX,Consumer,FL,6187 Sunny Meadow,33161.0,5,Golf,25.88852501,-80.17294312,Pacific Asia,Baku,Azerbaiyán,5365,12/18/2016 11:05,49150,502,4.0,0.02,122900,50.0,0.189999998,4,200.0,196.0,37.24000168,West Asia,Baki,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/24/2016 11:05,Standard Class
TRANSFER,6,4,184.2299957,391.980011,Shipping canceled,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Michael,434,Torres,XXXXXXXXX,Consumer,PR,3403 Gentle Road,725.0,7,Fan Shop,18.22408485,-66.04712677,LATAM,Vespasiano,Brasil,434,6/3/2017 14:31,60600,1004,8.0,0.02,151673,399.980011,0.469999999,1,399.980011,391.980011,184.2299957,South America,Minas Gerais,SUSPECTED_FRAUD,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/9/2017 14:31,Standard Class
DEBIT,4,4,32.11000061,123.4899979,Shipping on time,0,18,Men's Footwear,San Jose,EE. UU.,XXXXXXXXX,Juan,3510,Smith,XXXXXXXXX,Home Office,CA,2726 Middle Route,95148.0,4,Apparel,37.32554245,-121.7993469,LATAM,Puebla,México,3510,3/14/2017 16:55,55058,403,6.5,0.050000001,137698,129.9900055,0.25999999,1,129.9900055,123.4899979,32.11000061,Central America,Puebla,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/18/2017 16:55,Standard Class
CASH,5,4,7.050000191,81.98999786,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,2248,Smith,XXXXXXXXX,Home Office,PR,6081 Stony Arbor,725.0,3,Footwear,18.23014069,-66.37056732,LATAM,São Paulo,Brasil,2248,5/8/2015 11:33,8734,191,18.0,0.180000007,21790,99.98999786,0.090000004,1,99.98999786,81.98999786,7.050000191,South America,São Paulo,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,5/13/2015 11:33,Standard Class
PAYMENT,5,4,73.12000275,224.9900055,Late delivery,1,43,Camping & Hiking,Philadelphia,EE. UU.,XXXXXXXXX,Henry,1430,Smith,XXXXXXXXX,Home Office,PA,9397 Little Goose Subdivision,19145.0,7,Fan Shop,39.92448425,-75.1757431,Europe,Aix-en-Provence,Francia,1430,8/2/2015 11:05,14624,957,75.0,0.25,36579,299.980011,0.330000013,1,299.980011,224.9900055,73.12000275,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/7/2015 11:05,Standard Class
PAYMENT,6,4,113.4700012,290.9500122,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Tammy,6398,Smith,XXXXXXXXX,Consumer,PR,7370 Sleepy Way,725.0,4,Apparel,18.26378822,-66.37052918,Africa,Antananarivo,Madagascar,6398,12/19/2016 8:06,49210,365,9.0,0.029999999,123041,59.99000168,0.389999986,5,299.9500122,290.9500122,113.4700012,East Africa,Analamanga,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/25/2016 8:06,Standard Class
PAYMENT,4,4,23.75,49.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Baltimore,EE. UU.,XXXXXXXXX,Rose,2977,Smith,XXXXXXXXX,Consumer,MD,6651 Quaking Highlands,21218.0,7,Fan Shop,39.32117081,-76.61475372,Pacific Asia,Surabaya,Indonesia,2977,11/20/2015 0:04,22128,1014,0.5,0.01,55382,49.97999954,0.479999989,1,49.97999954,49.47999954,23.75,Southeast Asia,Java Oriental,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,11/24/2015 0:04,Standard Class
PAYMENT,3,2,25.21999931,96.98999786,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Brian,8490,Cantu,XXXXXXXXX,Corporate,PR,4210 Dewy Round,725.0,3,Footwear,18.23937225,-66.37062073,Pacific Asia,Singapur,Singapur,8490,11/4/2015 0:05,21032,191,3.0,0.029999999,52572,99.98999786,0.25999999,1,99.98999786,96.98999786,25.21999931,Southeast Asia,Singapur,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/7/2015 0:05,Second Class
DEBIT,5,2,54.79999924,188.9799957,Late delivery,1,9,Cardio Equipment,Saint Louis,EE. UU.,XXXXXXXXX,Mary,5792,Smith,XXXXXXXXX,Consumer,MO,398 Pleasant Mountain,63116.0,3,Footwear,38.55596924,-90.27106476,Africa,Orán,Argelia,5792,11/5/2016 14:28,46214,191,11.0,0.059999999,115529,99.98999786,0.289999992,2,199.9799957,188.9799957,54.79999924,North Africa,Orán,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/10/2016 14:28,Second Class
TRANSFER,6,2,17.13999939,48.97999954,Late delivery,1,46,Indoor/Outdoor Games,Aurora,EE. UU.,XXXXXXXXX,Angela,4030,Smith,XXXXXXXXX,Consumer,CO,7713 Colonial Estates,80012.0,7,Fan Shop,39.69681549,-104.8411789,LATAM,Tegucigalpa,Honduras,4030,2/18/2015 17:48,3340,1014,1.0,0.02,8289,49.97999954,0.349999994,1,49.97999954,48.97999954,17.13999939,Central America,Francisco Morazán,PROCESSING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/24/2015 17:48,Second Class
PAYMENT,4,4,-184.8600006,434.9599915,Shipping on time,0,9,Cardio Equipment,Orlando,EE. UU.,XXXXXXXXX,Raymond,9028,Smith,XXXXXXXXX,Home Office,FL,5105 Middle Green,32825.0,3,Footwear,28.55625916,-81.27587128,Pacific Asia,Mosul,Irak,9028,9/26/2016 1:54,43438,191,64.98999786,0.129999995,108503,99.98999786,-0.430000007,5,499.9500122,434.9599915,-184.8600006,West Asia,Nínive,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/30/2016 1:54,Standard Class
DEBIT,3,2,12.60000038,167.9900055,Late delivery,1,48,Water Sports,Chicago,EE. UU.,XXXXXXXXX,Arthur,319,Brown,XXXXXXXXX,Corporate,IL,9836 Silver Fox Private,60623.0,7,Fan Shop,41.89497757,-87.77729034,Pacific Asia,Visakhapatnam,India,319,3/14/2016 3:56,30017,1073,32.0,0.159999996,75051,199.9900055,0.079999998,1,199.9900055,167.9900055,12.60000038,South Asia,Andhra Pradesh,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,3/17/2016 3:56,Second Class
DEBIT,4,4,11.69999981,248.9600067,Shipping on time,0,17,Cleats,Philadelphia,EE. UU.,XXXXXXXXX,Beverly,10424,Smith,XXXXXXXXX,Consumer,PA,9539 Rustic River Gardens,19149.0,4,Apparel,40.03775024,-75.06806183,LATAM,Les Abymes,Guadalupe,10424,4/12/2017 23:21,57063,365,50.99000168,0.170000002,142748,59.99000168,0.050000001,5,299.9500122,248.9600067,11.69999981,Caribbean,Guadalupe,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/16/2017 23:21,Standard Class
DEBIT,2,1,21.36000061,188.9900055,Late delivery,1,48,Water Sports,Tustin,EE. UU.,XXXXXXXXX,Mary,6969,Smith,XXXXXXXXX,Corporate,CA,9080 Lost Branch Wood,92780.0,7,Fan Shop,33.7309494,-117.8127518,USCA,Los Angeles,Estados Unidos,6969,6/28/2016 7:38,37289,1073,11.0,0.059999999,93098,199.9900055,0.109999999,1,199.9900055,188.9900055,21.36000061,West of USA ,California,COMPLETE,90049.0,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,6/30/2016 7:38,First Class
TRANSFER,2,1,39.52999878,127.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,11759,Bright,XXXXXXXXX,Consumer,PR,1467 Hazy Hills By-pass,725.0,5,Golf,18.26799583,-66.37055206,Europe,Messina,Italia,11759,9/10/2017 11:24,67373,502,22.5,0.150000006,168394,50.0,0.310000002,3,150.0,127.5,39.52999878,Southern Europe,Sicilia,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/12/2017 11:24,First Class
PAYMENT,2,1,17.80999947,142.4400024,Late delivery,1,46,Indoor/Outdoor Games,Brockton,EE. UU.,XXXXXXXXX,Mary,4093,Pacheco,XXXXXXXXX,Consumer,MA,903 Rustic Knoll,2301.0,7,Fan Shop,42.06258011,-71.01766205,Europe,El Ejido,España,4093,8/8/2017 4:16,65092,1014,7.5,0.050000001,162676,49.97999954,0.129999995,3,149.9400024,142.4400024,17.80999947,Southern Europe,Andalucía,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/10/2017 4:16,First Class
